"","Species","Site","e_index","sd_e_index","mean_bruv_count","sd_bruv_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","BRUV_detect"
"1","Amphistichus argenteus","Bechers",0,0,4.5,0.707106781186548,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"2","Amphistichus argenteus","Ben_Weston",0,0,2,0,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"3","Amphistichus argenteus","China_Camp",0,0,7,0,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"4","Amphistichus argenteus","Christy",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"5","Amphistichus argenteus","Coches",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"6","Amphistichus argenteus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"7","Amphistichus argenteus","Dangermond",0.322084127113881,0.322084127113881,7.33333333333333,2.3094010767585,"Both.Detected","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"8","Amphistichus argenteus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"9","Amphistichus argenteus","Ford_Pt",0,0,5.33333333333333,3.05505046330389,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"10","Amphistichus argenteus","Forney",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"11","Amphistichus argenteus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"12","Amphistichus argenteus","R_Beach",1,1,1,0,"Both.Detected","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"13","Amphistichus argenteus","Sandy_Point",0,0,6,3.60555127546399,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"14","Amphistichus argenteus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"15","Amphistichus argenteus","Santa_Monica",0,0,3,0,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"16","Amphistichus argenteus","Soledad",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"17","Amphistichus argenteus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"18","Amphistichus argenteus","Water_Canyon",0,0,9.66666666666667,6.80685928555405,"BRUV.Detected.Only","BRUV.Detected.Only",1.32208412711388,45.8333333333333,"eDNA.Detected","BRUV.Detected"
"19","Amphistichus koelzi","Bechers",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"20","Amphistichus koelzi","Ben_Weston",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"21","Amphistichus koelzi","China_Camp",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"22","Amphistichus koelzi","Christy",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"23","Amphistichus koelzi","Coches",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"24","Amphistichus koelzi","Cuylers_Harbor",0.868230948298683,0.868230948298683,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.94033682340254,0,"eDNA.Detected","missing"
"25","Amphistichus koelzi","Dangermond",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.94033682340254,0,"eDNA.Detected","missing"
"26","Amphistichus koelzi","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"27","Amphistichus koelzi","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"28","Amphistichus koelzi","Forney",0.210885135312883,0.210885135312883,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.94033682340254,0,"eDNA.Detected","missing"
"29","Amphistichus koelzi","Little_Harbor",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"30","Amphistichus koelzi","R_Beach",0.861220739790979,0.861220739790979,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.94033682340254,0,"eDNA.Detected","missing"
"31","Amphistichus koelzi","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"32","Amphistichus koelzi","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"33","Amphistichus koelzi","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"34","Amphistichus koelzi","Soledad",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"35","Amphistichus koelzi","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"36","Amphistichus koelzi","Water_Canyon",0,0,0,0,"Both.Missed","Matching",2.94033682340254,0,"eDNA.Detected","missing"
"37","Cymatogaster aggregata","Bechers",0.390899968852957,0.390899968852957,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"38","Cymatogaster aggregata","Ben_Weston",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"39","Cymatogaster aggregata","China_Camp",0.269456700610913,0.269456700610913,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"40","Cymatogaster aggregata","Christy",0.0691139077923554,0.0691139077923554,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"41","Cymatogaster aggregata","Coches",0.123358741141925,0.123358741141925,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"42","Cymatogaster aggregata","Cuylers_Harbor",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"43","Cymatogaster aggregata","Dangermond",0.00553586166590898,0.00553586166590898,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"44","Cymatogaster aggregata","Emerald_Bay",0.228474501314649,0.228474501314649,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"45","Cymatogaster aggregata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"46","Cymatogaster aggregata","Forney",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"47","Cymatogaster aggregata","Little_Harbor",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"48","Cymatogaster aggregata","R_Beach",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"49","Cymatogaster aggregata","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"50","Cymatogaster aggregata","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"51","Cymatogaster aggregata","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"52","Cymatogaster aggregata","Soledad",0,0,0,0,"Both.Missed","Matching",2.815728434398,0,"eDNA.Detected","missing"
"53","Cymatogaster aggregata","Southeast_Anchorage",0.096122593234684,0.096122593234684,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"54","Cymatogaster aggregata","Water_Canyon",0.632766159784609,0.632766159784609,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.815728434398,0,"eDNA.Detected","missing"
"55","Embiotoca jacksoni","Bechers",0.378732052991077,0.378732052991077,1,0,"Both.Detected","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"56","Embiotoca jacksoni","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"57","Embiotoca jacksoni","China_Camp",0.338749896290889,0.338749896290889,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"58","Embiotoca jacksoni","Christy",0.0272830619245933,0.0272830619245933,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"59","Embiotoca jacksoni","Coches",0.179885732421078,0.179885732421078,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"60","Embiotoca jacksoni","Cuylers_Harbor",0.166452576994328,0.166452576994328,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"61","Embiotoca jacksoni","Dangermond",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"62","Embiotoca jacksoni","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"63","Embiotoca jacksoni","Ford_Pt",0.50304651831267,0.50304651831267,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"64","Embiotoca jacksoni","Forney",0.337390400543301,0.337390400543301,3,0,"Both.Detected","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"65","Embiotoca jacksoni","Little_Harbor",0.227087409150804,0.227087409150804,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"66","Embiotoca jacksoni","R_Beach",0.423582384059415,0.423582384059415,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"67","Embiotoca jacksoni","Sandy_Point",0.0236799205141912,0.0236799205141912,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"68","Embiotoca jacksoni","Santa_Claus",0.411127264843631,0.411127264843631,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"69","Embiotoca jacksoni","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"70","Embiotoca jacksoni","Soledad",0.681687402525097,0.681687402525097,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"71","Embiotoca jacksoni","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"72","Embiotoca jacksoni","Water_Canyon",0.28651932513354,0.28651932513354,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.98522394570462,4,"eDNA.Detected","BRUV.Detected"
"73","Micrometrus minimus","Bechers",0.240008295666006,0.240008295666006,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"74","Micrometrus minimus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"75","Micrometrus minimus","China_Camp",0.166401981974441,0.166401981974441,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"76","Micrometrus minimus","Christy",0.228598906722361,0.228598906722361,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"77","Micrometrus minimus","Coches",0,0,0,0,"Both.Missed","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"78","Micrometrus minimus","Cuylers_Harbor",0.148148854542128,0.148148854542128,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"79","Micrometrus minimus","Dangermond",0.269528384342698,0.269528384342698,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"80","Micrometrus minimus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"81","Micrometrus minimus","Ford_Pt",0.70679361006972,0.70679361006972,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"82","Micrometrus minimus","Forney",0.207178290508218,0.207178290508218,2,0,"Both.Detected","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"83","Micrometrus minimus","Little_Harbor",0.241607137626422,0.241607137626422,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"84","Micrometrus minimus","R_Beach",0.0943639631480398,0.0943639631480398,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"85","Micrometrus minimus","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"86","Micrometrus minimus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"87","Micrometrus minimus","Santa_Monica",0.0244294421089805,0.0244294421089805,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"88","Micrometrus minimus","Soledad",0.215544271092435,0.215544271092435,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"89","Micrometrus minimus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"90","Micrometrus minimus","Water_Canyon",0.0229105135368706,0.0229105135368706,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.56551365133832,2,"eDNA.Detected","BRUV.Detected"
"91","Rhacochilus toxotes","Bechers",0.857040795509686,0.857040795509686,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"92","Rhacochilus toxotes","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"93","Rhacochilus toxotes","China_Camp",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"94","Rhacochilus toxotes","Christy",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"95","Rhacochilus toxotes","Coches",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"96","Rhacochilus toxotes","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"97","Rhacochilus toxotes","Dangermond",0.91297253726792,0.91297253726792,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"98","Rhacochilus toxotes","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"99","Rhacochilus toxotes","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"100","Rhacochilus toxotes","Forney",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"101","Rhacochilus toxotes","Little_Harbor",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"102","Rhacochilus toxotes","R_Beach",0.796399863636249,0.796399863636249,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"103","Rhacochilus toxotes","Sandy_Point",0.166069625614512,0.166069625614512,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"104","Rhacochilus toxotes","Santa_Claus",0.160764490482895,0.160764490482895,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"105","Rhacochilus toxotes","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"106","Rhacochilus toxotes","Soledad",0.440420984943659,0.440420984943659,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"107","Rhacochilus toxotes","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.33366829745492,0,"eDNA.Detected","missing"
"108","Rhacochilus toxotes","Water_Canyon",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.33366829745492,0,"eDNA.Detected","missing"
"109","Rhacochilus vacca","Bechers",0.595156821291417,0.595156821291417,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"110","Rhacochilus vacca","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"111","Rhacochilus vacca","China_Camp",0.650327224598219,0.650327224598219,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"112","Rhacochilus vacca","Christy",0.237131415928892,0.237131415928892,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"113","Rhacochilus vacca","Coches",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"114","Rhacochilus vacca","Cuylers_Harbor",0.0564126786735318,0.0564126786735318,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"115","Rhacochilus vacca","Dangermond",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"116","Rhacochilus vacca","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"117","Rhacochilus vacca","Ford_Pt",0.152543023585499,0.152543023585499,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"118","Rhacochilus vacca","Forney",0.195385747687597,0.195385747687597,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"119","Rhacochilus vacca","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"120","Rhacochilus vacca","R_Beach",0.101150541386113,0.101150541386113,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"121","Rhacochilus vacca","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"122","Rhacochilus vacca","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"123","Rhacochilus vacca","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"124","Rhacochilus vacca","Soledad",0,0,0,0,"Both.Missed","Matching",3.52867944430148,0,"eDNA.Detected","missing"
"125","Rhacochilus vacca","Southeast_Anchorage",0.540571991150216,0.540571991150216,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"126","Rhacochilus vacca","Water_Canyon",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.52867944430148,0,"eDNA.Detected","missing"
"127","Cheilotrema saturnum","Bechers",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"128","Cheilotrema saturnum","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"129","Cheilotrema saturnum","China_Camp",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"130","Cheilotrema saturnum","Christy",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"131","Cheilotrema saturnum","Coches",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"132","Cheilotrema saturnum","Cuylers_Harbor",0.244668390035978,0.244668390035978,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"133","Cheilotrema saturnum","Dangermond",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"134","Cheilotrema saturnum","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"135","Cheilotrema saturnum","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"136","Cheilotrema saturnum","Forney",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"137","Cheilotrema saturnum","Little_Harbor",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"138","Cheilotrema saturnum","R_Beach",0.239416586821557,0.239416586821557,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"139","Cheilotrema saturnum","Sandy_Point",0.860195555438133,0.860195555438133,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"140","Cheilotrema saturnum","Santa_Claus",0.861707263486872,0.861707263486872,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"141","Cheilotrema saturnum","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"142","Cheilotrema saturnum","Soledad",0.228342341449902,0.228342341449902,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"143","Cheilotrema saturnum","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.40695257328041,0,"eDNA.Detected","missing"
"144","Cheilotrema saturnum","Water_Canyon",0.972622436047963,0.972622436047963,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.40695257328041,0,"eDNA.Detected","missing"
"145","Genyonemus lineatus","Bechers",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"146","Genyonemus lineatus","Ben_Weston",0.00279744427518072,0.00279744427518072,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.64144190527943,0,"eDNA.Detected","missing"
"147","Genyonemus lineatus","China_Camp",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"148","Genyonemus lineatus","Christy",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"149","Genyonemus lineatus","Coches",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"150","Genyonemus lineatus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"151","Genyonemus lineatus","Dangermond",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"152","Genyonemus lineatus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"153","Genyonemus lineatus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"154","Genyonemus lineatus","Forney",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"155","Genyonemus lineatus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"156","Genyonemus lineatus","R_Beach",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.64144190527943,0,"eDNA.Detected","missing"
"157","Genyonemus lineatus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"158","Genyonemus lineatus","Santa_Claus",0.638644461004252,0.638644461004252,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.64144190527943,0,"eDNA.Detected","missing"
"159","Genyonemus lineatus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"160","Genyonemus lineatus","Soledad",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"161","Genyonemus lineatus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"162","Genyonemus lineatus","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.64144190527943,0,"eDNA.Detected","missing"
"163","Menticirrhus undulatus","Bechers",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"164","Menticirrhus undulatus","Ben_Weston",0.308597981518437,0.308597981518437,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"165","Menticirrhus undulatus","China_Camp",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"166","Menticirrhus undulatus","Christy",0.142854688234241,0.142854688234241,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"167","Menticirrhus undulatus","Coches",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"168","Menticirrhus undulatus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"169","Menticirrhus undulatus","Dangermond",0.184014513699774,0.184014513699774,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"170","Menticirrhus undulatus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"171","Menticirrhus undulatus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"172","Menticirrhus undulatus","Forney",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"173","Menticirrhus undulatus","Little_Harbor",0.0407393483722191,0.0407393483722191,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"174","Menticirrhus undulatus","R_Beach",0.481961851409767,0.481961851409767,1,0,"Both.Detected","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"175","Menticirrhus undulatus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
"176","Menticirrhus undulatus","Santa_Claus",0.892728657969832,0.892728657969832,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.58914240680841,2,"eDNA.Detected","BRUV.Detected"
